AAPL,GOOGL,MSFT,AMZN,TSLA
0.00669533313079862,0.021339950372208483,0.03845808651947591,-0.01498929336188437,0.008583925642427603
0.014102489698798681,0.009151279559442838,0.02138443208405616,0.04443478260869571,0.047162140185395884
0.010661554309259413,-0.007543535831795234,-0.005046811442662613,0.012904837232536881,0.041362530413625365
-0.0002831208982860822,-0.0064688283334680685,-0.00851375321961434,-0.008877198750616433,0.013770133227281711
0.01602351701755289,0.006917880686904798,0.012759283029387669,0.01816221595621159,0.017604079831314623
0.004771939213521925,0.0076786291626254055,0.008478677773946286,0.012055062311639775,0.031081341557440245
-0.007567771502124954,0.010748375711879365,0.00161069235775968,0.008450704225352101,0.017011730616441678
-0.002062904614421268,0.010316641536386006,-0.006728874568028509,0.010454908220271397,0.017002895087541825
-0.007753284221730383,-0.03778179247506086,-0.030866449393554762,-0.04249269409999201,0.014730468573494138
0.015464004832854483,-0.0029387755102040503,0.005814297135781965,0.02491132557947706,0.04582090216858892
0.002157233403758285,0.0007368593417389491,0.004701253873895084,-0.006599597585512984,0.04061994379630418
0.015639563268385892,0.011535629550846638,0.015484641575185032,0.025439520375921454,0.02221767594108015
-0.0026110658939076936,0.0015367195082496288,0.007354456934288933,0.000711068973690443,0.035544170035624045
0.003488709615584673,-0.0012920939998384284,0.009121440651952861,-0.001894836570345726,-0.007421437130377462
0.011199283944418381,0.011482170291905902,0.03189741295757864,0.005457997152349403,-0.0034658670508976863
-0.005856064940251815,-0.0124710208649772,-0.016574138563844376,-0.01274486665093233,0.01813208284486123
0.00048318882910858285,-0.0034809358050676975,-0.012504187653914589,0.0023109411108455102,0.05338911491517595
-0.005676083393928999,-0.020714865962631945,-0.013281512717576716,-0.007552870090634434,-0.05461832756421936
0.016525136981816013,0.021567814184985545,0.01843664044781157,0.0426179604261796,0.019848916981423104
-0.0017072542198171003,-0.006577344701583443,-0.01380592926460178,-0.006300422589319954,-0.03027096481614444
-0.007555957105826461,-0.03269576589831613,-0.01916106888796143,-0.015464316090621044,-0.0606001558846454
0.015058984182376722,-8.450228156164918e-05,0.018166900360643945,0.01452917615644389,0.03800041485169059
0.0063314114883621375,0.015634243218118904,0.0038247356963303503,-0.0010837590958353571,0.024099756204787992
0.0017930463751816283,-0.008986520219670613,-0.0023813517690898234,-0.008834469931804034,0.004917265064002363
0.023103725826608246,0.005037783375315019,0.016384976384856254,0.019233776387802992,0.01658252427184448
-0.0077843970456557,0.001670843776107045,-0.007488788972721205,-0.0010739490641301641,0.0689536616113382
-0.005873669165323503,0.015429524603836509,0.00047325513213936077,0.001228689909384073,0.0095061110714032
0.0025134197725853458,-0.013470225872689978,0.009228572278582758,-0.015493173799662419,-0.0210280373831776
-0.00589356000334984,-0.005245191907418123,-0.011867984152438504,0.011062636335306797,-0.007629999276777322
-0.010856631390512406,-0.025359892869099454,-0.01598420076012963,-0.020419170904607875,-0.017563677440513015
-0.0028104839568207085,0.00592528982395879,0.001928160849845817,0.012978840556910232,0.0006676310225881554
0.008989003950037322,0.015280860508792848,0.014227617675893534,0.015685665476005584,0.008154490529671099
0.004052395463009839,0.0471706045573026,0.016193993782556593,0.026758409785932802,0.021728740027206817
0.0007903472258812272,0.007066002890637524,0.007527582542115274,0.0028294862248696706,0.012522490104354134
0.01730546488364748,-0.006139371711050834,0.00141908863621798,-0.008316008316008316,0.03198521572251045
-0.0013403923882273627,-0.007139991977537119,0.03980038700478672,-0.005465708295896876,0.010193539499965487
0.0070737117034949115,-0.013978668390433158,-0.012268324830764898,0.019046902055258608,-0.007090747937546826
-0.01010121801238073,-0.023191018601983138,-0.02312166568921603,-0.039893617021276584,-0.09737004738034749
-0.006160004158652588,0.006879194630872387,-0.008935666680201182,0.0003077870113881165,-0.010954735640928082
0.004221042445798462,0.01258123646058995,0.003897962348961226,-0.009230769230769154,0.03476655641873716
0.004510604608525481,0.005595326256891298,0.0170092319173063,0.0025621118012422173,-0.014048911023563648
0.004547387196797592,0.0577694133049671,-0.03763715160339831,-0.007589251142259612,-0.0035057297949334654
-0.006581154670038947,0.0010056470952271024,-0.02087248661962804,0.0007803355442839166,-0.03268394174390021
0.013509300633897992,0.024574961360123604,0.02313038981581461,0.03087719298245628,0.041961597121739524
0.0031631292935505595,0.001055966209081216,-0.007239504205453273,0.011118674835489006,0.003715658309563219
-0.004272346775553548,-0.008815551537070476,0.0012488245476380833,-0.01488629563135857,-0.023781924241857766
-0.015494685410154974,-0.0240973014063095,-0.02628233696546245,-0.026425696711975033,-0.026659516604741973
-0.0073192855876802465,0.0005452562704471031,-0.002564937458530925,0.005459792527883867,0.02050293180118845
-0.04802067031478119,-0.0026469443363174028,0.0034276844805656292,0.0826933519509736,-0.021055067098565416
-0.01725564614892383,0.026695808289750822,0.0071112447901000575,0.018986888299777904,-0.009493421570944682
0.0053158645156219375,-0.0009883676727742152,-0.012299665690454376,-0.01603150049219515,-0.0069596341220918845
-0.008956240612419175,-0.01324200913242013,-0.011715411458703029,-0.014934972130913327,-0.03007609130957145
-0.0012338792826597222,0.00023137436372056008,0.0021698001286269974,0.00515052593398635,0.013006317354143482
0.0003384667456423074,-0.0010023903153674185,-0.005943906716801339,-0.001082563510392598,-0.010964375968044338
0.009389274234478107,0.013661623958011848,0.009439254386652163,0.015605808828841772,-0.011910158664743542
-0.011195843459314458,-0.011802330008375939,-0.006727619875506519,-0.020630290958241537,-0.02836169502836161
-0.004960704216598666,-0.008321775312066682,-0.0024285955403858805,-0.01888574126534459,-0.0315934065934067
-0.014553156212204543,0.009479409479409506,-0.010988184646620325,-0.00806988968682909,-0.02828014184397165
0.002811869778161835,-0.01893472906403937,-0.0012608742483859459,-0.005672488431109013,-0.017014870905939228
0.007739689033429364,0.007139494743449104,0.017062323952597325,0.010959315418105353,0.0732748619425494
0.007902614248652906,0.005530887278959229,0.0018026728211206766,-0.0031927531927532504,0.00825838810100299
0.021949301638843677,0.025488069414316694,0.014077886013330598,0.00945996275605232,0.01573823920408257
-0.026172011226065828,-0.019566367001586538,-0.021499071330989827,-0.027154663518299982,-0.02879338005572918
0.01264757877025735,0.0007705347511173244,0.009409158791712002,0.010770631067961167,0.03716744913928016
0.00884657700339031,0.008700338774253025,0.0022285698300754664,-0.0009004952723998816,0.0009639968146191169
0.021805657563820136,0.027173498206243707,0.014551183446633198,0.013294276701216745,0.0768779834184743
0.019173069488082728,0.00973471055955999,0.001155468606712784,0.0011859758357424255,-0.0010887316276538828
0.0011754397213139534,0.0021342360906682067,-0.003132652251173873,0.021766491448878433,0.004593226936551176
0.008463903001323603,-0.0037453183520598232,0.0027473873785575087,0.0007970436924862323,-0.050643211407315536
0.001264751018680288,0.0008108506560520201,0.014878325172806628,-0.006154068925571909,0.04685523039875927
-0.03579110930241158,-0.009648670545776006,-0.002007464034190054,-0.013914183725504459,-0.01781745877032248
-0.029253934234831802,0.00594972482522671,-0.008923590063722675,0.018395390070921946,-0.0017068910765321021
0.0034952004517221358,0.008280348957563355,0.013215309432377476,0.0027566195139643312,-0.011889140721301095
0.0066228146680995525,0.003959524857017005,0.010979737339215534,0.03523113651161114,0.10092555331991937
-0.017060191396118363,-0.011539585159216936,-0.01825727127168153,-0.013067784765897983,-0.02229695153154454
-0.011857100611906035,0.01012265405645052,0.012929404182312698,0.02563194788642642,0.014281441603110512
0.008782278903538776,0.010167507863360292,0.007856374716214587,-0.0008974801518811804,0.01747143383708072
-0.004153236158256579,-0.005068790731354023,-0.025036308130057194,-0.02991984521835278,-0.005977394580495732
0.016911381382585633,0.005895196506550127,-0.0035142866697269737,-0.002920435928484899,-0.033200918400816404
0.006179968339633524,-0.0012300123001230956,-0.001244710742036581,-0.01678811258751245,0.004598914354644323
-0.019988130297974305,-0.03115039119095897,-0.023978324816191665,-0.017002107098743058,-0.014671669793621112
-0.00888959985374449,-0.024674742036787878,-0.0038650638909144552,-0.044053514672185545,-0.026238622948322465
0.004945815079548055,-0.0014566084023305281,-0.007885791123929398,-0.0016237531895152424,-0.04231521314039888
0.007376475581915676,0.006602687140115249,0.001672028981835716,0.016651177199504374,0.00861646520744852
-0.02339657450006838,-0.019373045534284317,-0.017005361794683815,-0.04029862116248961,-0.011619903639823459
-0.008897181004576704,0.015322392471027513,0.0020808341346849613,0.0,-0.014828772734720608
0.0015236279994585988,0.013559062356365947,0.0027184029783684505,0.0,0.024449064449064473
0.0030484939617498874,-0.01095911117829329,0.006727971654178377,0.009049055405619955,0.015585680655897383
0.014833076648298693,0.025294207550053294,0.019158805706310122,0.018407803650094534,0.0055151466709295605
-0.007766878245816566,-0.012968621897592514,-0.026132800923398536,-0.03661362583037242,-0.02015103338632751
0.007304279051374207,0.021218757079211725,0.017771912178308424,0.01828094932649127,0.059343690423072415
0.007199353386063034,-0.0012570245489501586,0.0012557990217987314,-0.008188976377952795,-0.004250268034921123
0.014754352075296628,0.01858295698526713,0.02473555992141452,0.015878056525881146,0.001845798884829719
0.00845049737051684,0.0061055385957260455,0.007822229856990992,0.0023444826508283167,-0.003300963420719172
-0.0033552347824138407,-0.002600780234070066,-0.004334274861205745,0.009511928894433197,0.01521161474178756
0.007907692999415517,0.018035636679704536,0.012270726338958315,0.018149521161569426,-0.0023898035050451405
0.005057573814369665,-0.011241551049448684,-0.003790006462640494,0.003792763407418631,-0.015665994904749292
-0.010291718911241476,-0.011585234223213559,-0.010358343513833912,-0.01919443814705679,-0.029937806621083918
-0.0007287526557427926,0.012667443214909646,0.014981835558196765,0.021265120579397667,0.011150047785918993
-0.008785068749053382,0.0044572250179726325,-0.001741345332621047,-0.008147868728781704,0.0036625708884687747
-0.007391434764645655,-0.012596621815058606,-0.0058740658330712625,-0.025405035369285844,-0.04775358053757106
-0.002160960173332893,-0.0015221803421282543,0.0036675151216574164,0.0021072348396160567,-0.09300313169606067
-0.014702353062180817,-0.015607985480943776,-0.014034704989410396,-0.02515576323987545,-0.03689064558629773
0.0006901231202844915,0.006637168141592875,0.008109843980000475,0.01110489733961817,0.00042454832775140616
0.0025441606008624884,0.01692307692307704,0.003676313687714483,0.015802781289506962,0.020935496039230506
-0.013492031377354885,-0.09509401339961099,0.030675591947808778,-0.055771624144368426,-0.01893589506743032
-0.024604909262438746,-0.02651062813470262,-0.03751267120865642,-0.014992997775764128,-0.03135297994539121
0.007971980920111976,-0.0008995747464835002,0.0058538616504704155,0.06832817596387053,0.007484447900466762
0.012301457222040124,0.018744372595563386,0.022740416517011974,0.03890715515891663,-0.04794983116256635
0.002820152017380284,-0.0030531897798489194,0.0023719885120758732,0.002863386331097839,0.017632752330766
0.018740312808228854,0.01910058027079309,0.023544990825470125,0.0293786159741527,0.023999203345947073
0.02068925772245267,0.008224594701462973,0.00650070199459285,0.00781021897810219,0.06248176602158906
-0.005177573259556256,0.012628441446387972,0.012859790243044733,0.003838632577678025,0.0066358519060913945
0.014603304331045841,0.008907823392718894,0.010573790316843912,0.008225108225108357,-0.0031369339879978586
0.014449056308246444,0.005527831094049862,0.01122057941551624,0.02125375697724352,0.01327130934464349
0.0058891970730470256,0.006642742612812169,0.0074038804241289835,-0.004414546983392831,-0.00031505986137359
-0.0026258517572376183,-0.012135922330097082,-0.006909990464213145,-0.01041666666666674,-0.05461257935257313
0.023216700194571782,0.018043611793611802,0.024895976843540835,0.021052631578947434,0.022240213353652782
-0.00858392153070986,-0.003771023455765854,-0.00808711709754506,-0.006756756756756799,0.04220824598183093
0.014287726750612295,0.01158301158301156,0.009790232764426587,0.022512097622554128,0.0612399982119709
0.003039513677811634,0.007483909594372173,0.00040668260862486427,-0.017832647462277196,0.02287182511267427
0.009042978111519329,0.01715941167731394,0.01758322763883924,-0.002583798882681343,-0.03809092406522818
-0.00010555872231710062,-0.011830862484481175,-0.016802671808584413,0.01645312609395777,0.003039513677811634
0.009279591233478213,0.006947010568324474,0.020521877632616148,0.006543601046976155,0.005548442168160417
-0.004231038774933804,0.005284403669724824,-0.01157818459798865,-0.015260384589064424,0.02376910016977929
0.003513710825275629,0.011097320581149317,0.012814832120865649,0.019527449617790182,-0.028980099502487477
-0.007002815780934313,-0.012997328326955104,-0.0011136064143729696,0.00020448503851144828,0.005294393919986318
-0.0009487265980773207,-0.002048430755724695,0.003126882964858302,0.006746626686656487,0.0026757273306434737
0.0032129064933421603,0.005791364269481569,0.010804131131403993,-0.004738374060786477,0.04506946797695699
-0.0054060592037107336,-0.016107871720116518,-0.010060367440326345,-0.004828946473508844,-0.01045719844357984
0.003061402534777935,-0.01822357211645309,0.00015866677597053958,-0.0015718972115910113,-0.016629802572294516
0.006789381575895703,-0.005055459141326435,-0.011612565472712277,0.006434389759737202,-0.0052065978007330704
-0.00946093111897639,-0.019642044592749874,-0.014338490017896444,-0.014894919404203177,-0.013608005694426994
0.02106359249216405,0.013305484644542398,0.00915434281697558,0.014084507042253502,0.013328805501315877
-0.005689171420584671,-0.007405145430948945,-0.009985692463262863,-0.016067538126361525,0.0027228552278819596
0.010136665365091835,0.05314566989693881,0.0058296366120738075,0.016329919734292764,0.01366085975686171
0.007416684705858101,-0.014167822975242772,0.008842315638799336,0.003676470588235281,0.004945598417408492
-0.012928410271102697,-0.012593525446329523,-0.007827830561199733,-0.010378510378510342,-0.01681430446194221
0.00791980677330062,-0.005776877485182519,0.008294321600582855,0.01089862224964011,-0.011387336280971105
0.016692207217862576,0.00037730153939019573,-2.676022039727055e-05,0.009221589368050065,0.009619847263828474
0.0007586946405810924,-0.004752206381534285,-0.02254341292927886,-0.009540446116635404,0.04914538844080418
-0.00272923005387693,0.005002273760800424,0.013116863561073666,0.017297517297517384,0.009759012148974344
-0.00850403916520548,0.024132730015083093,0.005177734660015254,0.027338801093552023,-0.005601577909270183
0.005361889184215984,0.006259204712812938,0.0016372640215938095,-0.0018173557473875057,0.020390352269120893
-0.01071234283564404,0.012367361873399263,-0.0070724774606720775,-0.01085896352168536,-0.03918824352694206
-0.0007708832266088983,0.01503541997975999,0.007879741360667936,0.01130686300289252,0.029780691106255697
-0.005549498025016364,0.007619997151403046,0.0027839539118843515,-0.002730109204368225,-0.007701375245579567
-0.0028393663403205593,0.00021202911866557983,0.0002112926563766493,-6.518055012383339e-05,0.016116258810485506
0.0005186614385592758,-0.008126059920859241,-0.0015723270440252124,-0.0004562935923342337,0.018822337399166056
0.0022239041181104646,-0.0009973641091401975,0.0032326316353312734,0.0002608582235554824,-0.031594247246022
-0.005420699001205231,-0.0038508165157241647,0.0020262315563541744,-0.009388446994393007,-0.018563867604076245
-0.03579062329354865,-0.010881237024840784,-0.013749980018436303,-0.013228906147163322,-0.00024146812620740032
-0.007486394502785876,0.0054280958239849575,-0.0007266636951794858,-0.009737877676249007,-0.04013364463408742
-0.012700051626226116,-0.018211920529801362,-0.0071773051179185865,-0.02626793291574059,-0.002180750681484489
-0.004012593709750156,-0.00483906444754012,-0.0005173432518018606,0.004634433146572636,-0.001849283402681423
0.02417808332734639,0.022913136373683196,0.018871008605964468,0.026576700633434314,0.012463682681375987
-0.0022663011806350886,0.015197349467012344,0.0029358445767089236,0.015224681421864616,-0.02283218964441669
0.005673214208454125,0.00943597020219955,0.018573911745259908,0.015590936116799847,-0.00434116445352406
-0.0032266217807724873,-0.0014056789429293115,0.004860454951146842,0.009432121251545134,-0.02872531418312385
0.001780386613650542,0.004011824324324342,0.009983850802250283,-0.003608712462946251,-0.03666050523721509
-0.012316690273207587,-0.0011216263582194408,0.004634393544344029,-0.009442504203854618,0.004659874822970478
-0.005174594865754889,-0.0071583970804969255,-0.0020510845847774295,-0.009467223818229176,-0.01982629257423485
0.03257384336272984,0.014207959284654015,0.011297720134481937,0.011798826708852461,-0.0170262120157737
0.015531609958065795,0.020211876219682123,0.01218640545552141,0.0119869706840392,0.001463092316405623
0.012163122791611691,-0.002664298401420906,-0.005417983886775168,-0.0036049954937557027,-0.0159762477025307
0.006651415233186908,0.0071922734433864655,0.006028632213008311,0.008011370978162624,0.0016283524904212587
-0.0034832838286368295,0.011289445048966229,0.009174611466631788,0.005448019484681321,-0.006263746772496748
-0.0016936762555855855,0.021318090114324173,0.005738930906357798,0.005609740549499476,-0.1212529471202426
-0.009013886955131611,0.002107065253176943,-0.0023235500082894323,0.008684627575277437,0.0033948420303346882
-0.0035852738389490213,0.008673368815296678,0.01433588634469607,0.013448969331322225,0.04190995907230555
-0.019249449045883105,-0.01335417888085455,-0.0027581889848494745,-0.014014634751333244,0.003456764259152534
-0.01935569755058586,-0.07500330120163745,-0.026947106189742942,-0.023899371069182496,-0.02244376011274085
0.01334129720630961,0.007566024268379712,0.015595470283182866,0.02628865979381456,0.008382721981953223
-0.0054066508771742905,0.0086426749787476,0.018425198804074006,0.07866649924660973,-0.005030181086519203
0.009848448115164388,0.009130495856159548,-0.013545744906336976,-0.008730574471800256,-0.03645362141450692
0.008632049551592136,0.002923162583518879,-0.00039268858313512567,-0.006811109153895822,0.022313045399315
0.0005818289528667364,0.009993060374739793,0.02110974398505716,0.00815843925509907,0.01339816315505149
-0.00575675718537394,0.0025422564243506862,0.0001451779155354771,-0.0040462088782032835,0.01055549632156949
0.004094002552105458,0.02117743814680284,0.015551136336144467,0.02714319359397077,0.02115425195188858
-0.009001853322742837,-0.009865771812080482,-0.012580579073501519,-0.012095156205216284,-0.028103528439324288
-0.011274378840502308,-0.01620009489595342,-0.021527504686448262,-0.021469188812812012,-0.021846595439323768
-0.00480977086035439,0.005511919525974962,0.009665409177207485,0.013875711574952598,0.025486360178241574
-0.0015748031496062298,-0.021721255310401477,-0.00715524188624872,-0.006901391975669524,0.06221185946690677
-0.008430327423039286,-0.015759613364152103,-0.006149153876426561,-0.0017078916372204045,-0.00249438762783738
-0.004113871976304084,0.004269854824935804,-0.003143097559768271,-0.014335437437319243,-0.03095773943485869
0.004185944040537404,0.010133219954648665,-0.0015144368032969924,0.009037586784773621,0.0052126341866227666
0.011243966652040527,0.010803226937916355,0.023546670644984724,0.03552998398481533,0.013554448837089783
-0.010034170418180777,-0.0009022138940939506,-0.003182315073484765,0.0023484935273228036,-0.027556861354541273
-0.007451238220469114,-0.044387329813837306,-0.006823609689525667,-0.0014857991885252053,0.03870396416106692
